2021-11-20 11:57:31,279 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 11:57:43,376 INFO    MainThread:3132 [wandb_init.py:_resume_backend():279] resuming backend
2021-11-20 11:57:43,377 INFO    MainThread:3132 [wandb_init.py:_pause_backend():270] pausing backend
2021-11-20 11:57:43,377 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 11:58:01,264 INFO    MainThread:3132 [wandb_init.py:_resume_backend():279] resuming backend
2021-11-20 11:58:01,280 INFO    MainThread:3132 [wandb_init.py:_pause_backend():270] pausing backend
2021-11-20 11:58:01,280 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 11:58:08,226 INFO    MainThread:3132 [wandb_init.py:_resume_backend():279] resuming backend
2021-11-20 11:58:09,906 INFO    MainThread:3132 [wandb_run.py:_config_callback():911] config_cb None None {}
2021-11-20 11:58:11,838 INFO    MainThread:3132 [wandb_init.py:_pause_backend():270] pausing backend
2021-11-20 11:58:11,838 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 12:05:45,503 INFO    MainThread:3132 [wandb_init.py:_resume_backend():279] resuming backend
2021-11-20 12:05:47,273 INFO    MainThread:3132 [wandb_run.py:_config_callback():911] config_cb None None {}
2021-11-20 12:05:47,745 INFO    MainThread:3132 [wandb_init.py:_pause_backend():270] pausing backend
2021-11-20 12:05:47,745 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 12:06:22,136 INFO    MainThread:3132 [wandb_init.py:_resume_backend():279] resuming backend
2021-11-20 12:06:22,138 INFO    MainThread:3132 [wandb_init.py:_pause_backend():270] pausing backend
2021-11-20 12:06:22,140 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 12:06:29,282 INFO    MainThread:3132 [wandb_init.py:_resume_backend():279] resuming backend
2021-11-20 12:06:30,866 INFO    MainThread:3132 [wandb_run.py:_config_callback():911] config_cb None None {}
2021-11-20 12:06:31,326 INFO    MainThread:3132 [wandb_init.py:_pause_backend():270] pausing backend
2021-11-20 12:06:31,327 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 12:11:01,299 INFO    MainThread:3132 [wandb_init.py:_resume_backend():279] resuming backend
2021-11-20 12:11:01,301 INFO    MainThread:3132 [wandb_init.py:_pause_backend():270] pausing backend
2021-11-20 12:11:01,301 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 12:11:15,704 INFO    MainThread:3132 [wandb_init.py:_resume_backend():279] resuming backend
2021-11-20 12:11:17,570 INFO    MainThread:3132 [wandb_run.py:_config_callback():911] config_cb None None {}
2021-11-20 12:11:17,861 INFO    MainThread:3132 [wandb_init.py:_pause_backend():270] pausing backend
2021-11-20 12:11:17,863 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 12:14:17,008 INFO    MainThread:3132 [wandb_init.py:_resume_backend():279] resuming backend
2021-11-20 12:14:17,012 INFO    MainThread:3132 [wandb_init.py:_pause_backend():270] pausing backend
2021-11-20 12:14:17,013 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 12:14:32,519 INFO    MainThread:3132 [wandb_init.py:_resume_backend():279] resuming backend
2021-11-20 12:14:34,049 INFO    MainThread:3132 [wandb_run.py:_config_callback():911] config_cb None None {}
2021-11-20 12:14:34,325 INFO    MainThread:3132 [wandb_init.py:_pause_backend():270] pausing backend
2021-11-20 12:14:34,325 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 12:16:51,494 INFO    MainThread:3132 [wandb_init.py:_resume_backend():279] resuming backend
2021-11-20 12:16:51,497 INFO    MainThread:3132 [wandb_init.py:_pause_backend():270] pausing backend
2021-11-20 12:16:51,497 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 12:17:09,031 INFO    MainThread:3132 [wandb_init.py:_resume_backend():279] resuming backend
2021-11-20 12:17:09,033 INFO    MainThread:3132 [wandb_init.py:_pause_backend():270] pausing backend
2021-11-20 12:17:09,034 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 12:17:46,848 INFO    MainThread:3132 [wandb_init.py:_resume_backend():279] resuming backend
2021-11-20 12:17:46,852 INFO    MainThread:3132 [wandb_init.py:_pause_backend():270] pausing backend
2021-11-20 12:17:46,852 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 12:17:47,811 INFO    MainThread:3132 [wandb_init.py:_resume_backend():279] resuming backend
2021-11-20 12:17:47,818 INFO    MainThread:3132 [wandb_init.py:_pause_backend():270] pausing backend
2021-11-20 12:17:47,818 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 12:17:49,963 INFO    MainThread:3132 [wandb_init.py:_resume_backend():279] resuming backend
2021-11-20 12:17:49,976 INFO    MainThread:3132 [wandb_init.py:_pause_backend():270] pausing backend
2021-11-20 12:17:49,977 INFO    MainThread:3132 [jupyter.py:save_ipynb():374] not saving jupyter notebook
2021-11-20 12:20:13,504 INFO    MainThread:3132 [wandb_init.py:_resume_backend():279] resuming backend
2021-11-20 12:20:13,526 INFO    MainThread:3132 [wandb_init.py:_pause_backend():270] pausing backend
